river,year,MK,LInf,SL50,SL95,FM,SPR,SL50.Var,SL95.Var,FM.Var,SPR.Var
onon,2015,1.7271939828208729,139.84582382354054,43.04,54.2,2.52,0.09900328079996834,0.561324734416734,1.7786140676495616,0.03799511396879618,8.398949679642927e-5
onon,2016,1.7271939828208729,139.84582382354054,51.37,64.76,2.8,0.12303088398296139,2.575273296027696,7.371693695201751,0.16265382488584346,2.799488503658212e-4
onon,2017,1.7271939828208729,139.84582382354054,54.88,66.54,3.38,0.12096743530356716,0.8755292969156845,2.5062691897471496,0.12130655993342425,1.0683916733260567e-4
onon,2018,1.7271939828208729,139.84582382354054,67.91,83.32,5.13,0.1594507588205933,3.2946539292804173,8.11533189434609,0.9109590215534044,3.5055694706170176e-4
onon,2019,1.7271939828208729,139.84582382354054,85.03,127.98,7.74,0.14505811069770216,122.0187760701696,175.0573824031256,16.4515795203002,0.007991291533070294
onon,2022,1.7271939828208729,139.84582382354054,44.15,60.45,1.37,0.2087332231807393,2.647762053733993,8.799685689611406,0.023320084475421065,5.195492816500834e-4
onon,2012,1.5192910714064725,146.47797097645392,49.43,60.4,2.9,0.10387366972521962,1.377824939273829,4.526886649613595,0.12036693136161339,1.8210645196286562e-4
onon,2013,1.5192910714064725,146.47797097645392,65.81,98.62,5.63,0.09019568270496581,19.68647893747764,37.838249172854404,1.6768301223008593,5.331354828849688e-4
onon,2014,1.5192910714064725,146.47797097645392,35.77,44.14,1.51,0.15864215053622543,0.705054452790549,2.923362173481088,0.017349156578361707,3.050680161801611e-4
onon,2015,1.5192910714064725,146.47797097645392,43.06,54.34,3.31,0.06770084046386303,0.5554217873518694,1.7925939519854492,0.057137985897659845,3.974934477383044e-5
onon,2016,1.5192910714064725,146.47797097645392,51.41,64.98,3.68,0.08579056048268976,2.5482248467369986,7.435316541944224,0.24825367763002487,1.4004712060047248e-4
onon,2017,1.5192910714064725,146.47797097645392,54.87,66.64,4.39,0.08539974266410542,0.8677481999929768,2.5286190476421453,0.18360200239519545,5.506120851388196e-5
onon,2018,1.5192910714064725,146.47797097645392,67.9,83.51,6.58,0.11551036724790513,3.3398004739678577,8.364334894034466,1.4096350216024272,2.047397832324943e-4
onon,2019,1.5192910714064725,146.47797097645392,85.76,129.9,10.24,0.10207352984208716,136.54966286393037,196.8425718070025,29.75716712328426,0.0051016222053722905
onon,2022,1.5192910714064725,146.47797097645392,44.66,61.69,1.97,0.1400149140060665,2.840596227326908,9.509896426570345,0.03930236865640955,2.4817673806653656e-4
onon,2012,1.8476622421118831,158.55222759756543,49.62,60.6,2.71,0.10278409521941806,1.3821311602199815,4.486579581804262,0.10798004823110392,1.7864903535174068e-4
onon,2013,1.8476622421118831,158.55222759756543,66.14,98.36,5.37,0.08866033505704196,18.485401629471763,35.049335820876536,1.5132753654379667,4.887084740698601e-4
onon,2014,1.8476622421118831,158.55222759756543,36.08,44.65,1.38,0.16089511409924884,0.7516802933973376,3.091113330324567,0.015553284066671712,3.288457092531859e-4
onon,2015,1.8476622421118831,158.55222759756543,43.26,54.54,3.06,0.06808442761523775,0.5568804360366426,1.7750247472997793,0.05049017640907969,4.047663429874544e-5
onon,2016,1.8476622421118831,158.55222759756543,51.65,65.21,3.45,0.08483066427943266,2.532625298552683,7.271430092961031,0.2235732535493091,1.3545293452376354e-4
onon,2017,1.8476622421118831,158.55222759756543,54.99,66.72,4.12,0.08423829292452961,0.8593592294804999,2.4793728930730397,0.16380935778383382,5.264539488901032e-5
onon,2018,1.8476622421118831,158.55222759756543,67.94,83.38,6.25,0.11223976300503573,3.245617706739429,8.07052748798787,1.262612423808706,1.838222215986838e-4
onon,2019,1.8476622421118831,158.55222759756543,86.03,129.07,10.01,0.09980720981505406,127.85426159454833,182.37093933791508,28.332300160672,0.004659930107800431
onon,2022,1.8476622421118831,158.55222759756543,45.68,63.35,1.9,0.13629440353420402,3.17218321184113,10.046198015196408,0.040115336342847197,2.5161217376839764e-4
onon,2012,1.6471874112095064,120.75183903876194,49.06,59.71,1.48,0.24035481180135415,1.412720359484111,4.476950551735811,0.04940420791382179,9.466262593987195e-4
onon,2013,1.6471874112095064,120.75183903876194,64.99,96.95,2.96,0.20697848901316176,20.07834260451252,37.49103503665909,0.5758560303438365,0.002054125342300046
onon,2014,1.6471874112095064,120.75183903876194,35.11,42.81,0.61,0.39368485230785044,0.6354017197781373,2.4881826835243825,0.00723440847879722,0.0017336944648611403
onon,2015,1.6471874112095064,120.75183903876194,42.72,53.69,1.81,0.15985962571153414,0.5717813155240027,1.7880579510832486,0.024527153114916257,2.143300312319987e-4
onon,2016,1.6471874112095064,120.75183903876194,50.92,64,1.96,0.1970244136400054,2.659470974684736,7.540097372824382,0.09954076785419944,7.042632618303433e-4
onon,2017,1.6471874112095064,120.75183903876194,54.7,66.25,2.45,0.18999067445180298,0.9040232581739808,2.5441447920878826,0.07622544320469861,2.5725483080780705e-4
onon,2018,1.6471874112095064,120.75183903876194,67.86,83.16,3.72,0.24413206747970645,3.3533343700785982,8.104122402586837,0.545780628062932,7.304834741721827e-4
onon,2019,1.6471874112095064,120.75183903876194,82.72,125.02,4.92,0.2319934066311801,103.77257633156078,150.64971275296813,6.050801473456789,0.012739212065701519
onon,2022,1.6471874112095064,120.75183903876194,42.17,56.6,0.77,0.3646830667018875,1.8252181319699496,6.3613128178291785,0.010159323088496973,0.001288266335541151
onon,2012,1.7233752153083275,145.68208551795837,49.46,60.38,2.42,0.1279861917381588,1.3861133168371744,4.4904579659817365,0.09235492022886405,2.7434685651918323e-4
onon,2013,1.7233752153083275,145.68208551795837,65.85,98.15,4.78,0.11059562566458246,19.016785938076517,36.06927009698275,1.24814876224252,7.30336753207411e-4
onon,2014,1.7233752153083275,145.68208551795837,35.8,44.13,1.2,0.2009593978785035,0.7111011333182033,2.9054924338903456,0.013317067006783012,4.907740308349953e-4
onon,2015,1.7233752153083275,145.68208551795837,43.11,54.32,2.78,0.08457057913648557,0.5590129968250787,1.7798355441662757,0.0438475343508082,6.171437505703994e-5
onon,2016,1.7233752153083275,145.68208551795837,51.46,64.93,3.1,0.10551110490694895,2.5579016762243225,7.3518197780428824,0.1900155871717933,2.0777889371898585e-4
onon,2017,1.7233752153083275,145.68208551795837,54.91,66.61,3.73,0.1042560209473787,0.8693888475466532,2.5017747735528317,0.1408022124708906,8.013362617809676e-5
onon,2018,1.7233752153083275,145.68208551795837,67.92,83.38,5.65,0.13845747511234438,3.290375098838014,8.14969905377264,1.0704588054597008,2.737421289282457e-4
onon,2019,1.7233752153083275,145.68208551795837,85.49,128.69,8.73,0.12455565251901983,126.48137447306205,181.25349646058868,21.26061434705942,0.006562335807574671
onon,2022,1.7233752153083275,145.68208551795837,44.67,61.48,1.6,0.17509976578792888,2.845042557790563,9.340428302003373,0.029627071741640677,3.841368709082493e-4
onon,2012,1.6112431105181446,142.63180506978125,49.4,60.32,2.51,0.1268231481393836,1.3844087271554013,4.506264466747787,0.09769219745891031,2.693660730050381e-4
onon,2013,1.6112431105181446,142.63180506978125,65.74,98.27,4.92,0.10989920093553594,19.45990114305883,37.1092746432323,1.3204742221771457,7.397652053156298e-4
onon,2014,1.6112431105181446,142.63180506978125,35.7,43.98,1.26,0.19719444736331032,0.6972746857855457,2.8580877100007234,0.014109147145783553,4.6547621417825514e-4
onon,2015,1.6112431105181446,142.63180506978125,43.04,54.26,2.89,0.08329633095260443,0.5583447380055293,1.7866645304871294,0.04656817345135814,5.977778886557125e-5
onon,2016,1.6112431105181446,142.63180506978125,51.38,64.85,3.21,0.10461168723358398,2.5618735339436483,7.409170830781552,0.20061595963723935,2.0537034325149775e-4
onon,2017,1.6112431105181446,142.63180506978125,54.87,66.59,3.86,0.1035361710112968,0.8721698055924632,2.5205191431308034,0.1490689514193067,7.967424000741163e-5
onon,2018,1.6112431105181446,142.63180506978125,67.9,83.42,5.81,0.13835982856589915,3.3212692980572784,8.252605206280938,1.1315918801003169,2.793718212706662e-4
onon,2019,1.6112431105181446,142.63180506978125,85.38,128.97,8.89,0.12408289862163159,129.20558162479648,186.02854725178628,21.95539416418392,0.006647315172495991
onon,2022,1.6112431105181446,142.63180506978125,44.33,60.94,1.65,0.17432065257493112,2.721311974066568,9.10813374193144,0.02999609671799585,3.712593819439454e-4
onon,2012,1.6154834338097088,140.9770584503135,49.38,60.28,2.43,0.1317150722913417,1.3859947388775735,4.504728149572983,0.09315359950755353,2.9001844051162865e-4
onon,2013,1.6154834338097088,140.9770584503135,65.71,98.21,4.76,0.11412522659044516,19.490523838439767,37.12320985567395,1.2491892508497993,7.861445405553136e-4
onon,2014,1.6154834338097088,140.9770584503135,35.67,43.9,1.21,0.20536379788275183,0.6924812146012889,2.830964408351637,0.013441567726172918,5.027141196654638e-4
onon,2015,1.6154834338097088,140.9770584503135,43.02,54.22,2.8,0.08660943845073298,0.5589277288906623,1.7859133021190496,0.04449474715957217,6.451207174561751e-5
onon,2016,1.6154834338097088,140.9770584503135,51.35,64.81,3.11,0.10863242244538332,2.566373268253823,7.413197628071103,0.1910050643075444,2.2083821628952847e-4
onon,2017,1.6154834338097088,140.9770584503135,54.86,66.57,3.74,0.10732441152784554,0.873790928616281,2.5208591133583127,0.1422597727229187,8.534036671664913e-5
onon,2018,1.6154834338097088,140.9770584503135,67.9,83.41,5.64,0.1431058465521888,3.3238013703109868,8.244217102314687,1.0768734873002592,2.9586808733193435e-4
onon,2019,1.6154834338097088,140.9770584503135,85.22,128.74,8.56,0.12877856582728908,127.76881817811051,184.00630012306408,20.28015497636822,0.006931884176494698
onon,2022,1.6154834338097088,140.9770584503135,44.2,60.68,1.58,0.18208244436204918,2.669820377293606,8.962745006922976,0.02790935046798751,3.996828649732936e-4
onon,2012,1.425856393820509,143.1181188450413,49.36,60.33,2.97,0.10486524757787148,1.376953005626746,4.541787546820258,0.1254727223776854,1.85536561647897e-4
onon,2013,1.425856393820509,143.1181188450413,65.67,98.68,5.72,0.0912519160406711,20.081237893158924,38.778418066026134,1.7394428842129555,5.549026666150002e-4
onon,2014,1.425856393820509,143.1181188450413,35.67,43.96,1.56,0.15886706835446432,0.690258368525413,2.866374596539347,0.018104734415462464,3.011871564357838e-4
onon,2015,1.425856393820509,143.1181188450413,43,54.26,3.4,0.06796321611063133,0.5548940328666635,1.797980593594458,0.05982037342482553,3.9973280597229566e-5
onon,2016,1.425856393820509,143.1181188450413,51.33,64.9,3.77,0.08659549780540235,2.5538408843399623,7.49088945834305,0.25840581779626576,1.4322371752510028e-4
onon,2017,1.425856393820509,143.1181188450413,54.83,66.62,4.49,0.0863273587907794,0.8706966119917056,2.545830320831934,0.19152280066362104,5.663394769874291e-5
onon,2018,1.425856393820509,143.1181188450413,67.89,83.55,6.71,0.11734255317764045,3.3735327438581533,8.468893348792918,1.4697687564855522,2.1509215410333654e-4
onon,2019,1.425856393820509,143.1181188450413,85.63,130.14,10.33,0.10347414825709791,138.8687443932549,201.05111187139087,30.15794357926355,0.005299287946732836
onon,2022,1.425856393820509,143.1181188450413,44.31,61.1,2,0.14217361890614158,2.714098179749489,9.259726296654863,0.03907080951298999,2.490842586880506e-4
onon,2012,1.8852895179754445,163.75852869238923,49.67,60.68,2.84,0.09427324548324471,1.3812064397685533,4.489372750765762,0.11562325832524492,1.509191367158806e-4
onon,2013,1.8852895179754445,163.75852869238923,66.24,98.44,5.63,0.0812899200107402,18.341722899501683,34.79900829148873,1.6408763047293455,4.181811868440353e-4
onon,2014,1.8852895179754445,163.75852869238923,36.17,44.83,1.46,0.14725560745261798,0.766915210921507,3.161460744661703,0.01667835201442249,2.7979765982353574e-4
onon,2015,1.8852895179754445,163.75852869238923,43.31,54.61,3.19,0.06245264370610187,0.5559812720816224,1.7737856022515468,0.05376651818099362,3.4215563854775076e-5
onon,2016,1.8852895179754445,163.75852869238923,51.72,65.32,3.61,0.07782553367475675,2.5246740260046567,7.250583139684582,0.23992830289955694,1.1448955972342071e-4
onon,2017,1.8852895179754445,163.75852869238923,55.02,66.76,4.3,0.07742272645204422,0.8562046374529252,2.473676921967491,0.17515545924341866,4.461965574970225e-5
onon,2018,1.8852895179754445,163.75852869238923,67.94,83.4,6.53,0.10337409324742959,3.234963923351379,8.058923865857091,1.3572673080587794,1.5764701026444009e-4
onon,2019,1.8852895179754445,163.75852869238923,86.17,129.2,10.54,0.09152388418746965,127.9584970050386,182.4098477587865,31.391316275235056,0.004046676789509924
onon,2022,1.8852895179754445,163.75852869238923,46.02,63.98,2.03,0.12367389454764584,3.2651089395110326,10.22618628730806,0.045029975288840486,2.1210489525936337e-4
onon,2012,1.787750984782372,165.0844262157186,49.66,60.7,3.09,0.0843065465629307,1.3772308437776344,4.504396550306483,0.131675453408575,1.2125158673464142e-4
onon,2013,1.787750984782372,165.0844262157186,66.23,98.66,6.1,0.07280778526620707,18.593792881602553,35.47437929091229,1.895488295754636,3.4988767526106945e-4
onon,2014,1.787750984782372,165.0844262157186,36.17,44.87,1.63,0.13008927665517941,0.7667521993909495,3.1833085603253135,0.01901262098377985,2.1868845172548702e-4
onon,2015,1.787750984782372,165.0844262157186,43.29,54.63,3.47,0.05550610492456056,0.5543301765564749,1.779032059883159,0.06119158957757241,2.711336783737851e-5
onon,2016,1.787750984782372,165.0844262157186,51.7,65.34,3.92,0.06963388243199894,2.5191864486833557,7.281555420546587,0.2736578491313853,9.253547693765947e-5
onon,2017,1.787750984782372,165.0844262157186,55.01,66.78,4.65,0.06948755813433229,0.855016093027061,2.4839024863204133,0.19962574138766076,3.632538849848017e-5
onon,2018,1.787750984782372,165.0844262157186,67.93,83.45,7.04,0.09351820942359369,3.2517119724083106,8.140581642755789,1.5533293646983564,1.3311570779716043e-4
onon,2019,1.787750984782372,165.0844262157186,86.37,129.81,11.44,0.08211872443337281,132.80494097355415,189.65394551017374,37.42201278688023,0.0034992677922730153
onon,2022,1.787750984782372,165.0844262157186,46.07,64.18,2.24,0.10977340646510143,3.268663485542229,10.304074507375944,0.05200526222691776,1.6850367468529913e-4
onon,2012,1.82520992017171,145.74866493174696,49.49,60.38,2.24,0.13974306158618569,1.390356125211108,4.474943913296458,0.08278837471633128,3.259430005827443e-4
onon,2013,1.82520992017171,145.74866493174696,65.9,97.96,4.47,0.1204858045690997,18.704556055539793,35.26031295416319,1.1050847508999262,8.309136084778942e-4
onon,2014,1.82520992017171,145.74866493174696,35.82,44.15,1.09,0.22236695279788235,0.7151432416808796,2.9021209574314817,0.011934117341643435,6.023717833095275e-4
onon,2015,1.82520992017171,145.74866493174696,43.13,54.33,2.58,0.09296581226962891,0.5607166849444062,1.773882172156247,0.03926759257649841,7.443072394333943e-5
onon,2016,1.82520992017171,145.74866493174696,51.49,64.92,2.89,0.11512649989329946,2.5616285815515623,7.309754994140002,0.17008542989644032,2.4521610485223326e-4
onon,2017,1.82520992017171,145.74866493174696,54.93,66.6,3.48,0.11336980907227646,0.8699336541924441,2.488747176128767,0.12612966446447854,9.37069314099085e-5
onon,2018,1.82520992017171,145.74866493174696,67.92,83.31,5.3,0.14932126858824848,3.2621932945615546,8.038988730081932,0.9532300593137051,3.0765342374177243e-4
onon,2019,1.82520992017171,145.74866493174696,85.39,128.12,8.18,0.1353197497865926,122.14095655833424,174.49217076467949,18.546156079035015,0.0072621648479240485
onon,2022,1.82520992017171,145.74866493174696,44.7,61.43,1.46,0.1923320925451566,2.8578030796762013,9.284550646449212,0.026460303645318758,4.626458379920036e-4
onon,2012,1.6067762863293655,158.37736154213823,49.56,60.61,3.23,0.08224997452893237,1.3740138641483812,4.523500942919917,0.1412649730507602,1.1529160097690742e-4
onon,2013,1.6067762863293655,158.37736154213823,66.07,98.81,6.31,0.07127178569559446,19.175332845977046,36.84166874474897,2.0335662820939064,3.4529078531073365e-4
onon,2014,1.6067762863293655,158.37736154213823,36.03,44.63,1.72,0.12531565601215877,0.7425351342651844,3.1007241448212186,0.02034155427114671,1.9862754031134264e-4
onon,2015,1.6067762863293655,158.37736154213823,43.2,54.55,3.64,0.053752590868077946,0.553691436045943,1.7897324550118558,0.0661358158965356,2.535797175443692e-5
onon,2016,1.6067762863293655,158.37736154213823,51.59,65.25,4.09,0.06797922562014874,2.526235794759622,7.3644807218910735,0.293388683702707,8.869628658824954e-5
onon,2017,1.6067762863293655,158.37736154213823,54.95,66.75,4.84,0.0679727836315175,0.8584783058981856,2.5077871719865996,0.21465070494129365,3.5091746728037626e-5
onon,2018,1.6067762863293655,158.37736154213823,67.92,83.51,7.29,0.09219346391822045,3.298927486234529,8.293054363421618,1.6700582861571622,1.3296730376394084e-4
onon,2019,1.6067762863293655,158.37736154213823,86.31,130.32,11.72,0.08062563712820986,138.1014938269825,198.22884979774497,39.54899961921567,0.0034906498837488018
onon,2022,1.6067762863293655,158.37736154213823,45.6,63.45,2.31,0.10778865356543887,3.136623096473305,10.15594858278774,0.052834011408427396,1.5841442492227418e-4
