linf,k
112.64279844542067,0.08554678271475123
114.45564446599782,0.08844613720256679
112.1256375230153,0.09249281952567928
108.66038188171852,0.09215317084283334
112.36228149164451,0.08731798769179695
104.2087654474052,0.10122391879503319
108.49192176304217,0.10047135482488598
106.68165239630251,0.09703370433178334
104.83391401717853,0.09758442066689078
120.75616750876246,0.07664243036540765
118.89326267758979,0.07714639186744199
109.07766751614646,0.09210793867591859
109.25628426027873,0.09314323549983533
107.62852451150252,0.09290505147525412
110.6729333173853,0.09160335915105201
113.82345505877181,0.08971443483562161
102.44858188965775,0.10111696648391562
101.6001695530312,0.10426955005688578
105.75706998294912,0.09765448215746834
108.65453985854018,0.0927314293274519
109.22018330207588,0.09361003086700345
111.94403243105798,0.08856222209284463
112.36844550200598,0.09053309394240655
114.17544344469351,0.08886394986061753
111.25272280388762,0.08878890227184619
111.8300086760798,0.09237088873860541
103.51898401006007,0.10135283777974267
106.79237226983396,0.10023132736962395
105.07593036232517,0.09925344646560716
119.65431967887912,0.08115561315377559
108.8293908809499,0.09228845924437812
117.43791609428052,0.07836169780078894
117.58021151503418,0.08273616820192198
114.16736856210555,0.07968035489762744
113.89776472958427,0.08806226087227163
105.48738941228783,0.09562939456873218
107.67149820742773,0.09288606479211317
113.6766775237315,0.08414923038841221
103.99086185242086,0.0993607980604764
108.9415658112569,0.09594671994373566
107.91002791908753,0.09314643105815648
108.80019240037092,0.09419831777850257
113.0643434015795,0.08932778147894256
113.32805291502878,0.08242973068135447
119.18876886466562,0.07809272339131933
108.10177744853351,0.09129589848678933
107.98476717486041,0.09327532261991166
105.15367740668633,0.10279018767052647
109.64655731216479,0.09243862843194307
111.68960217965919,0.08939924358387545
113.3802903314826,0.08855583638526926
110.83716785249032,0.09013088893061574
113.6590964894669,0.08780106784436664
98.1234991277774,0.10923389960484055
111.88911214485779,0.09218085298094808
111.26095852727073,0.09339713193087883
100.10516379074839,0.104983190310373
107.21427803801451,0.09733195783416627
106.18187281902955,0.10288836830620578
104.53402944274139,0.10055775620703053
104.62255682138877,0.09939863607472418
106.64240234295528,0.0972670404067834
103.75052798788893,0.10028450476554919
106.8280793377746,0.09981080334016876
107.74832164646845,0.09612147555233409
108.29714287600929,0.09272256654289315
106.59229807386431,0.10167033885475081
111.43424388007134,0.08805770129050383
108.52810309087005,0.09502169805453427
102.81592613573925,0.10496597435111853
103.73605016370063,0.09781740078283514
103.28677030669745,0.10051696560964597
118.01826297976703,0.08614075674591237
110.83721350650414,0.08728801966633322
111.16237376802447,0.09346228375187661
111.04846365483323,0.08897326351312214
109.92382753515369,0.08763201280343864
105.10520043976264,0.10197901852395128
108.2741602209062,0.0939764050057013
107.5334905642841,0.09515877942059675
107.26795080866745,0.09641164689545978
109.43982227486126,0.09310147715110734
112.36321408040972,0.0869608374370212
112.4648622751894,0.08976025616852328
112.21150868242601,0.08821762097946174
111.77168427356933,0.08685994994874782
112.91793578625206,0.08928167368268358
105.37115216390802,0.09666221865644772
